starId,movieId
s000000261,InA28
s000000166,InA28
s000001428,InA28
s000006230,InA28
s000011616,InA30
s000007413,InA30
s000000854,InA30
s000003789,InA30
s000002692,InA30
s000001796,InA30
s000002276,InA30
s000003746,InA30
s000003955,InA30
s000012286,InA30
s000004046,InA30
s000006859,InA30
s000000877,InA50
s000005408,InA50
s000006645,InA50
s000003099,InA50
s000001531,InA50
s000002395,InA50
s000002037,InA50
s000001966,InA50
s000000233,InA50
s000004943,InA50
s000001618,InA50
s000003844,InA50
s000012287,InB9
s000012288,InB9
s000003359,InB9
s000012289,InB9
s000012290,InB9
s000001399,InB11
s000012291,InB11
s000012287,InB11
s000000566,InB11
s000010650,InB11
s000012288,InB11
s000001399,InB14
s000000566,InB14
s000000127,InB14
s000000127,InB15
s000002471,InB15
s000012292,InB18
s000012293,InB18
s000000566,InB18
s000000123,InB18
s000000123,InB18
s000012294,InB18
s000012295,InB18
s000006439,InB18
s000003660,InB18
s000007482,InB18
s000012296,InB18
s000012297,InB18
s000012298,InB18
s000012299,InB18
s000006439,InB20
s000006193,InB20
s000000566,InB20
s000012300,InB20
s000012299,InB20
s000012301,InB20
s000012302,InB20
s000006439,InB21
s000012303,InB21
s000003660,InB21
s000012304,InB21
s000010650,InB22
s000006439,InB23
s000000142,InB23
s000006193,InB25
s000003660,InB25
s000006321,InB27
s000000141,InB27
s000000566,InB27
s000012305,InB27
s000008945,InB28
s000006439,InB28
s000008945,InB29
s000006439,InB29
s000000566,InB29
s000008945,InB31
s000006439,InB31
s000012306,InB31
s000003150,InB31
s000000141,InB32
s000006439,InB32
s000002376,InB32
s000003150,InB34
s000008945,InB34
s000006321,InB35
s000003150,InB35
s000000566,InB35
s000012307,InB35
s000000510,InB37
s000006321,InB37
s000012308,InB37
s000012309,InB41
s000012310,InB41
s000012311,InB41
s000010650,InB41
s000003150,InB41
s000012312,InB41
s000012313,InB41
s000012314,InB41
s000000142,InB41
s000012315,InB41
s000000566,InB41
s000012316,InB41
s000012317,InB41
s000006859,InH18
s000006859,InH18
s000006859,InH18
s000006859,InH18
s000006859,InH18
s000006092,InH20
s000012318,INi10
s000007998,INS10
s000012319,INS10
s000012320,INS10
s000012321,INS10
s000012322,INS10
s000012323,INS10
s000012324,INS10
s000007650,INw30
s000005227,INw30
s000006859,INw30
s000001763,INw31
s000012325,INw31
s000012326,INw31
s000003635,INw31
s000011878,INw31
s000005555,INw31
s000012327,INw31
s000012328,INw31
s000006569,INw32
s000002651,INw32
s000006816,INw33
s000007639,INw33
s000006383,INw50
s000004059,INw50
s000000979,INw50
s000006529,INw60
s000012329,INw60
s000002894,INw60
s000000397,INw60
s000004107,IoA10
s000001614,IoA10
s000006382,IoA10
s000012330,IoA10
s000010489,IoA10
s000012331,IPa10
s000006859,IPa10
s000012332,IPa10
s000004136,IPa10
s000009096,IPa10
s000003656,IPC25
s000003289,IPC25
s000006228,IPC25
s000012333,IPC25
s000000139,IPC25
s000001756,IPC25
s000012334,IPC25
s000006615,IPC25
s000012335,IPC25
s000012336,IPC25
s000012337,IPi10
s000006859,IPi10
s000009266,IPK10
s000012338,IPK10
s000007760,IPK10
s000003160,IPK10
s000008417,IPq10
s000012339,IPq10
s000005731,IPq10
s000007990,IPq10
s000012340,IPq10
s000006682,IPq10
s000002580,IPS1
s000008349,IPS1
s000005877,IPS1
s000000727,IPS1
s000005470,IPS1
s000005470,IPS1
s000005470,IPS1
s000001482,IPS1
s000002001,IQd10
s000005693,IQd10
s000006820,IQd10
s000000454,IRa4
s000000162,IRa4
s000004016,IRa4
s000004613,IRa4
s000006397,IRa4
s000001428,IRa4
s000006009,IRa4
s000005144,IRa5
s000000793,IRa5
s000000162,IRa5
s000001564,IRa5
s000003755,IRa5
s000001428,IRa5
s000002342,IRa5
s000002361,IRa5
s000001241,IRa10
s000012341,IRa10
s000006595,IRa10
s000003237,IRa10
s000003527,IRa10
s000012342,IRa10
s000000859,IRa12
s000003458,IRa12
s000001098,IRa12
s000000859,IRa14
s000003196,IRa14
s000002500,IRa14
s000012342,IRa14
s000012343,IRa14
s000000347,IRa14
s000011981,IRa14
s000012344,IrC51
s000004127,IrC54
s000009932,IrC54
s000000613,IrC54
s000012345,IrC54
s000006927,IrC54
s000008506,IrC54
s000012346,IrC54
s000004646,IrC55
s000012347,IrC55
s000000613,IrC55
s000011945,IrC55
s000006520,IrC55
s000012348,IrC55
s000012349,IrC55
s000005223,IrC56
s000006132,IrC67
s000009161,IrC67
s000002935,IrC67
s000001452,IrC67
s000012350,IrC67
s000009023,IrC67
s000012351,IrC67
s000002298,IrC67
s000006132,IrC73
s000000111,IrC76
s000002037,IrC76
s000004183,IrC76
s000006280,IrC76
s000001936,IrC77
s000011838,IrC77
s000007686,IrC77
s000001384,IrC77
s000001863,IrC77
s000005057,IrC77
s000003221,IrC77
s000004164,IrC77
s000009172,IrC77
s000001188,IrC77
s000003894,IrC77
s000001998,IrC77
s000004991,IrC77
s000001036,IrC77
s000002787,IrC77
s000009940,IrC77
s000006304,IrC77
s000012352,IrC77
s000001936,IrC79
s000000111,IrC79
s000000205,IrC79
s000006666,IrC79
s000002037,IrC79
s000012353,IrC79
s000006606,IrC79
s000004911,IrC79
s000006282,IrC79
s000000793,IrC79
s000011170,IrC79
s000000343,IrC79
s000002092,IrC79
s000004661,IrC79
s000000111,IrC81
s000001936,IrC81
s000004280,IrC81
s000005493,IrC81
s000012354,IrC81
s000000616,IrC81
s000003343,IrC81
s000004322,IrC81
s000002384,IrC86
s000006831,IrC86
s000004180,IrC86
s000002192,IrC86
s000002448,IrC86
s000007074,IrC86
s000012355,IrC86
s000005772,IrC95
s000005453,IrC95
s000012356,IrC95
s000004111,IrC95
s000002134,IrC95
s000006859,IrC95
s000012357,Ird10
s000012358,Ird10
s000012359,Ird10
s000012357,Ird12
s000002272,Ird14
s000008426,Ird14
s000009219,Ird16
s000012360,Ird16
s000012361,Ird16
s000007834,Ird16
s000005914,Ird16
s000003711,Ird16
s000005934,IrE1
s000012362,IrE1
s000012363,IrE1
s000011631,IrE1
s000012364,IrE1
s000011382,IrE1
s000004475,IrK2
s000001728,IrK2
s000002221,IrK2
s000012365,IrK2
s000012366,IrK2
s000012367,IrK7
s000005597,IrK7
s000003813,IrK7
s000012368,IrK7
s000004377,IrK7
s000001735,IrK10
s000003143,IrK10
s000001686,IrK10
s000002030,IrK10
s000012369,IrK10
s000002560,IrK14
s000002052,IrK14
s000002009,IrK14
s000008055,IrK14
s000001430,IrK14
s000005059,IrK14
s000004041,IrK14
s000000302,IrK14
s000000811,IrK14
s000004766,IrK14
s000002490,IrK14
s000001221,IrK15
s000000699,IrK15
s000006439,IrK15
s000000973,IrK15
s000004104,IrK15
s000000389,IrK15
s000004035,IrK15
s000007571,IrK25
s000000094,IrK25
s000004606,IrK25
s000012370,IrK25
s000012371,IrK25
s000012372,IrK25
s000012373,IrK25
s000000403,IrK25
s000007245,IrK27
s000001806,IrL10
s000000525,IrL10
s000012374,IrL10
s000012375,IrL10
s000012376,IrL10
s000005423,IRo10
s000005662,IRo10
s000006859,IRo10
s000010379,IRo10
s000003927,IRo10
s000006785,IrP1
s000004082,IrP1
s000000329,IrP1
s000002175,IrP3
s000005609,IrP3
s000003827,IrP3
s000000793,IrP3
s000009892,IrP3
s000002598,IrP3
s000010171,IrP3
s000003110,IrP3
s000000484,IrP11
s000003565,IrP11
s000004601,IrP11
s000005919,IrP11
s000003413,IrP11
s000004757,IrP11
s000009820,IrP11
s000012377,IrP11
s000004452,IrP12
s000001329,IrP12
s000006201,IrP12
s000005047,IrP12
s000000793,IrP12
s000003755,IrP12
s000006778,IrP15
s000000408,IrP15
s000004090,IrP15
s000005032,IrP15
s000004494,IrP15
s000004024,IrP15
s000001865,IrP15
s000002204,IrP15
s000000111,IrP18
s000001518,IrP18
s000000927,IrP18
s000005462,IrP18
s000006672,IrP18
s000007543,IrP18
s000010788,IrP18
s000004340,IrP18
s000006828,IrP19
s000003437,IrP19
s000002706,IrP19
s000000628,IrP19
s000003239,IrP19
s000006036,IrP19
s000006587,IrP21
s000001165,IrP21
s000000714,IrP21
s000006543,IrP21
s000003723,IrP21
s000006765,IrP21
s000003437,IrP24
s000002016,IrP24
s000006831,IrP27
s000002706,IrP27
s000007343,IrP27
s000012378,IrP27
s000005027,IrP27
s000000434,IrP27
s000001960,IrP27
s000007085,IrR5
s000000714,IrR5
s000002016,IrR5
s000005113,IrR6
s000001469,IrR6
s000002740,IrR6
s000003706,IrR6
s000007255,IrR6
s000002397,IrR6
s000004837,IrR6
s000009828,IrR6
s000001696,IrR6
s000004797,IrR6
s000003913,IrR8
s000005804,IrR8
s000001338,IrR8
s000002528,IrR8
s000005808,IrR8
s000000970,IrR8
s000001469,IrR10
s000001408,IrR10
s000000793,IrR10
s000003747,IrR10
s000006687,IrR10
s000003022,IrR10
s000001751,IrR10
s000005713,IrR10
s000000071,IrR12
s000003627,IrR12
s000005804,IrR12
s000001153,IrR12
s000000561,IrR12
s000000394,IrR12
s000003633,IrR12
s000005431,IrR12
s000009578,IrR12
s000000956,IrR12
s000003119,IrR12
s000006631,IrR12
s000011247,IrR12
s000005599,IrR12
s000005113,IrR16
s000001469,IrR16
s000002740,IrR16
s000000005,IrR16
s000009192,IrR16
s000001469,IrR23
s000012379,IrR23
s000012380,IrR27
s000012381,IrR27
s000012382,IrR27
s000003508,IrR27
s000012383,IrR27
s000003250,IrR30
s000006765,IrR30
s000008090,IrR32
s000004354,IrR32
s000005799,IrR32
s000012384,IrR32
s000004856,IrR32
s000009902,IrR32
s000012385,IrR32
s000006148,IrR32
s000003125,IrR50
s000002098,IrR50
s000005356,IrR50
s000000149,IrR50
s000005980,IrR50
s000012386,IRu10
s000007639,IRu10
s000012387,IRu10
s000012388,IRu10
s000012389,IrW10
s000004422,IrW10
s000000398,IS2
s000005300,IS2
s000002813,IS2
s000012390,IS2
s000012391,IS2
s000001302,IS3
s000011414,IS3
s000004947,IS3
s000006521,IS3
s000002454,IS3
s000001377,IS3
s000001096,IS4
s000000695,IS4
s000001096,IS5
s000001994,IS5
s000005884,IS5
s000005137,IS5
s000000398,IS5
s000006432,IS6
s000002827,IS6
s000006332,IS6
s000004233,IS6
s000004100,IS6
s000002939,IS6
s000001994,IS7
s000003029,IS7
s000012392,IS7
s000006049,IS8
s000004187,IS8
s000000567,IS8
s000000236,IS8
s000004774,IS8
s000012393,IS8
s000002869,IS8
s000002336,IS8
s000002827,IS9
s000004690,IS9
s000005557,IS9
s000003242,IS9
s000001590,IS9
s000006562,IS9
s000005178,IS10
s000002258,IS10
s000001590,IS10
s000001590,IS11
s000000725,IS11
s000002207,IS11
s000001343,IS11
s000006096,IS11
s000004774,IS11
s000001774,IS11
s000003837,IS20
s000001092,IS20
s000000215,IS20
s000000276,IS20
s000000414,IS20
s000003552,IS20
s000006311,IS20
s000012394,IS25
s000002460,IS25
s000003223,IS25
s000011395,IS25
s000002600,IS25
s000011261,IS25
s000008349,IS25
s000010456,IS25
s000002714,IS25
s000003876,IS25
s000012395,IS25
s000008600,IS25
s000006489,IS25
s000012396,IS25
s000012397,IS25
s000005411,IS29
s000002868,IS29
s000001362,IS29
s000012398,IS32
s000012399,IS32
s000003787,IS32
s000007554,IS32
s000012400,ISB10
s000012401,ISB10
s000012402,ISB10
s000012403,ISB10
s000012404,ISB10
s000012405,IsF10
s000012406,IsF10
s000012407,IsF10
s000012408,IsF10
s000012409,IsF10
s000012410,IsF10
s000012411,IsF10
s000012412,IsF10
s000003092,IHs10
s000004347,IHs10
s000006859,IsJ10
s000012413,IsJ12
s000012414,IsJ12
s000012415,IsJ12
s000012416,IsJ12
s000012417,IsM14
s000006859,IsM14
s000003409,IsM14
s000002771,IsM14
s000006859,IsM14
s000006859,IsM14
s000009373,ISn1
s000008716,ISn1
s000002008,ISn1
s000011182,ISn1
s000012418,ISn1
s000000395,ISn1
s000012419,ISn1
s000012420,ISn3
s000012421,ISn3
s000005661,ISn3
s000000159,ISn3
s000012422,ISn3
s000008717,ISn3
s000012418,ISn3
s000007598,ISn4
s000010428,ISn4
s000005139,ISn4
s000012423,ISn4
s000009373,ISn4
s000007194,ISn4
s000007598,ISn4
s000001121,ISR5
s000012424,ISR5
s000012425,ISR5
s000012426,ISR5
s000012427,ISR5
s000012428,ISR20
s000006132,ISR30
s000004082,ISR30
s000012429,ISR30
s000006086,ISR30
s000007395,ISR30
s000000699,IsS3
s000000699,IsS5
s000004434,IsS5
s000012430,IsS5
s000012431,IsS5
s000000699,IsS7
s000001144,IsS10
s000012432,IsS10
s000011131,IsS11
s000012433,IsS11
s000012434,IsS11
s000012435,IsS11
s000012436,IsS11
s000007453,IsS15
s000007453,IsS15
s000007453,IsS15
s000003691,ISt9
s000004908,ISt11
s000003378,ISt11
s000002204,ISt11
s000006641,ISt11
s000010126,ISt20
s000005468,ISt20
s000002098,ISt20
s000003047,ISt20
s000000711,ISt20
s000000648,ISt20
s000001859,ISt20
s000003982,ISt20
s000003466,ISt24
s000001679,ISt24
s000010084,ISt24
s000006966,ISt24
s000002025,ISt24
s000002871,ISt24
s000003013,ISt24
s000012437,ISt24
s000006212,ISt24
s000002846,ISt24
s000006249,ISt26
s000012438,ISt26
s000000455,ISt26
s000000802,ISt29
s000000805,ISt29
s000004150,ISt29
s000000748,ISt29
s000006478,ISt29
s000001154,ISt29
s000006383,ISt29
s000011668,ISt29
s000005836,ISt29
s000012439,ISt29
s000006302,ISt30
s000012440,ISt30
s000005319,ISt30
s000000447,ISt30
s000002562,ISt30
s000009606,ISt30
s000004292,ISt30
s000009570,ISt30
s000005801,ISt30
s000005772,ISt31
s000003964,ISt31
s000003542,ISt31
s000001485,ISt31
s000006865,ISt31
s000005748,ISt31
s000010156,ISt31
s000004150,ISt33
s000002203,ISt33
s000000240,ISt33
s000000748,ISt33
s000004059,ISt33
s000007311,ISt33
s000001644,ISt33
s000001154,ISt33
s000004059,ISt33
s000003030,ISt33
s000003647,ISt33
s000005986,ISt33
s000004867,ISt36
s000001332,ISt36
s000002511,ISt36
s000002105,ISt36
s000003059,ISt36
s000002395,ISt36
s000003398,ISt36
s000002646,ISt36
s000001778,ISt38
s000001763,ISt38
s000005548,ISt38
s000006027,ISt38
s000000748,ISt40
s000003012,ISt40
s000000206,ISy10
s000001110,ISy10
s000012441,ISy10
s000012442,ISy15
s000003133,ISy15
s000012443,ISy15
s000012444,ISy15
s000009127,ISy15
s000008854,ISy15
s000011110,ISy20
s000003695,ISy20
s000005861,ISy20
s000012445,ISy20
s000007243,ISy20
s000012444,ISy22
s000000395,ISy22
s000006767,ISy22
s000012446,ISy22
s000008849,ISy22
s000012447,ISy22
s000006859,ISy22
s000006859,ISy22
s000012448,ISy22
s000012449,ISy22
s000012450,ISy22
s000006859,ISy22
s000006859,ISy22
s000006859,ISy22
s000006859,ISy22
s000012451,ISy29
s000012452,ISy29
s000012453,ISy29
s000012454,ISz10
s000012455,ISz10
s000006859,ISz10
s000006859,ISz10
s000003468,IvM10
s000003531,IvM10
s000006514,IvM10
s000006859,IvN10
s000006859,IvN10
s000012456,IvB10
s000012457,IvB10
s000012458,IvB10
s000005626,IvP10
s000005034,IvP10
s000000567,IvP10
s000012459,IvP10
s000005665,IvP20
s000000567,IvP20
s000000652,IvP20
s000012460,IvP20
s000000877,IvP24
s000005702,IvP24
s000003153,IvP24
s000000320,IvP24
s000005829,IvP24
s000002710,IvP27
s000000726,IvP27
s000001811,IvP27
s000001763,IvP40
s000008135,IvP40
s000003399,IvP40
s000004979,IvP40
s000005560,IvP40
s000004472,IvR3
s000004472,IvR4
s000005126,IvR4
s000004639,IvR4
s000005837,IvR4
s000000908,IvR4
s000000014,IvR6
s000004472,IvR6
s000006564,IvR6
s000002934,IvR6
s000005126,IvR6
s000008209,IvR6
s000005006,IvR6
s000006859,IvR6
s000012461,IvR6
s000012462,IvR6
s000005585,IvR10
s000001592,IvR10
s000005041,IvR10
s000006859,IvR10
s000004472,IvR12
s000000014,IvR12
s000006564,IvR12
s000002934,IvR12
s000005126,IvR12
s000003848,IvR12
s000012463,IvR12
s000003924,IvR12
s000005585,IvR14
s000005188,IvR14
s000012464,IvR14
s000004257,IvR14
s000002957,IvR14
s000008090,IvR14
s000007476,IvR14
s000012465,IvR14
s000012466,IvR14
s000003364,IvR19
s000003364,IvR19
s000012467,IvR19
s000006564,IvR19
s000002470,IvR19
s000007987,IvR19
s000008001,IvR19
s000005585,IvR21
s000001592,IvR21
s000001360,IvR23
s000006689,IvR23
s000012468,IvR23
s000012469,IvR23
s000012470,IvR23
s000012471,IvR23
s000012472,IvR23
s000006859,IvR23
s000006859,IvR23
s000006859,IvR23
s000012473,IvR23
s000012474,IvR23
s000002052,IvR25
s000008191,IvR25
s000009307,IvR25
s000012475,IvR25
s000012476,IvR25
s000010873,IvR25
s000012477,IvR25
s000004150,IvY10
s000012478,IvY10
s000012479,IvY10
s000006859,IvY10
s000004187,IvY20
s000001627,IWa1
s000001627,IWa2
s000012480,IWa2
s000001627,IWa7
s000012481,IWa7
s000012480,IWa7
s000004003,IWa7
s000001627,IWa10
s000012480,IWa10
s000004003,IWa10
s000012481,IWa10
s000012482,IWa10
s000001627,IWa20
s000001643,IWa20
s000012483,IWa20
s000012484,IWa20
s000001627,IWa30
s000012485,IWa30
s000012486,IWa30
s000012487,IWa30
s000007841,IWa30
s000012488,IWa30
s000012489,IWa30
s000012490,IWa30
s000000633,IWa30
s000012491,IWa30
s000006185,IWa30
s000012492,IWa30
s000006843,IWa30
s000012493,IWa30
s000006532,IWa30
s000006859,IWa30
s000006859,IWa30
s000012480,IWa30
s000012494,IWa30
s000012495,IWa35
s000012496,IWa35
s000012497,IWa35
s000005480,IWa35
s000000501,IWa35
s000003742,IWa35
s000012498,IWa35
s000011629,IWa35
s000012499,IWa35
s000012500,IWa35
s000002711,IWa35
s000012501,IWa35
s000004531,IWa35
s000012502,IWa35
s000006301,IWa40
s000012503,IWa40
s000006859,IWa40
s000012145,IWa40
s000006859,IWa40
s000006859,IWa40
s000006534,IWa40
s000003742,IWa40
s000012502,IWa40
s000005840,IWa40
s000012480,IWa40
s000012504,IWa40
s000012505,IWa40
s000012480,IWa40
s000012506,IWa40
s000012507,IWa40
s000002166,IWa45
s000006877,IWa45
s000007524,IWa45
s000004968,IWa45
s000001557,IWk1
s000012508,IWk1
s000012509,IWk1
s000005593,IWk1
s000001557,IWk3
s000003503,IWk3
s000002365,IWk3
s000003326,IWk3
s000006501,IWk3
s000006478,IWk3
s000000812,IWk5
s000010737,IWk5
s000008183,IWk5
s000006859,IWk5
s000006859,IWk5
s000006859,IWk5
s000006859,IWk5
s000012510,IWk10
s000011209,IWk10
s000007668,IWk10
s000012511,IWo35
s000000852,IWo35
s000002742,IWo35
s000000728,IWo35
s000006260,IWo38
s000005794,IWo38
s000010645,IWo38
s000012512,IWo38
s000009224,IWo38
s000007720,IWo38
s000012513,IWo38
s000006260,IWo40
s000008381,IWo40
s000006260,IWo40
s000008381,IWo40
s000007523,IWo40
s000007835,IWo40
s000012514,IWo40
s000012515,IWo40
s000006859,IWo40
s000011326,IWo40
s000012516,J2B70
s000000945,JA5
s000005443,JA5
s000001696,JA5
s000007394,JA5
s000005354,JA10
s000002067,JA10
s000012517,JA10
s000001561,JA10
s000000945,JA13
s000000030,JA13
s000001561,JA13
s000004370,JA13
s000004784,JA13
s000000562,JA13
s000012518,JA13
s000012519,JA13
s000012520,JA13
s000000046,JA15
s000004536,JA15
s000000746,JA15
s000004784,JA15
s000012518,JA15
s000012521,JA15
s000001778,JA15
s000006677,JA20
s000011600,JA20
s000012522,JA20
s000005555,JA20
s000009095,JA20
s000006092,JA30
s000006349,JA30
s000006586,JA30
s000005934,JA30
s000012523,JA30
s000003479,JA30
s000001244,JA30
s000003641,JA30
s000001053,JA30
s000007388,JA30
s000006086,JA30
s000012524,JA30
s000012525,JA30
s000008877,JA30
s000005634,JA35
s000005634,JA35
s000005634,JA35
s000005634,JA35
s000005634,JA35
s000005634,JA35
s000005634,JA35
s000005624,JA35
s000003395,JA35
s000004124,JA35
s000002653,JA35
s000000654,JaB2
s000006451,JaB2
s000002890,JaB2
s000012526,JaB2
s000002038,JaB5
s000003612,JaB5
s000001681,JaB5
s000000690,JaB5
s000001645,JaB5
s000002574,JaB5
s000006729,JaB6
s000006260,JaB6
s000002088,JaB10
s000001013,JaB10
s000002890,JaB10
s000005318,JaB10
s000006649,JaB10
s000012527,JaB10
s000005942,JaB10
s000006050,JaB10
s000012528,JaB10
s000001359,JaC1
s000003283,JaF10
s000004992,JaF10
s000005864,JaF10
s000002119,JaH16
s000004122,JaH20
s000006254,JaH20
s000003228,JaH20
s000005473,JaH22
s000001224,JaH22
s000002118,JaH22
s000001223,JaH22
s000004558,JaH22
s000006300,JaH22
s000004796,JaH22
s000001392,JaH22
s000008441,JaC28
s000001209,JaC28
s000001676,JaC28
s000012529,JaC28
s000012088,JaC28
s000003410,JaK4
s000003180,JaK4
s000005800,JaK4
s000006862,JaK4
s000004221,JAl20
s000003974,JAl20
s000012530,JAl20
s000003133,JAl20
s000003507,JAl20
s000012531,JAl20
s000012532,JAl20
s000012533,JAl20
s000012534,JAl20
s000012535,JAl20
s000012536,JaM10
s000002757,JAn1
s000003466,JAn1
s000001284,JAn1
s000000727,JAn1
s000002846,JAn1
s000005061,JAn1
s000002054,JAn1
s000001763,JAn6
s000000458,JAn6
s000003991,JAn6
s000000624,JAn6
s000004071,JAn6
s000004008,JAn6
s000002115,JAn6
s000012537,JaR10
s000012538,JaR10
s000012539,JaR10
s000002098,JaS10
s000012540,JaS10
s000005388,JaS10
s000006859,JaS10
s000002041,JaS11
s000004197,JaS11
s000005423,JaS12
s000003255,JaS12
s000004547,JaS13
s000012541,JaS13
s000007624,Jas13
s000001083,JaS20
s000001520,JaS20
s000002379,JaS20
s000012542,JaS20
s000005161,JaS20
s000002295,JaS20
s000005434,JaS20
s000004559,JaS33
s000000280,JaS33
s000002620,JaS33
s000006740,JaS33
s000002790,JaS33
s000003600,JaS33
s000008454,JaS33
s000006452,JaS33
s000006569,JaS33
s000003975,JaS33
s000006859,JaS33
s000012543,JaS33
s000004559,JaS40
s000003392,JaS40
s000001724,JaS40
s000000649,JaS40
s000003219,JaS42
s000008791,JaS42
s000001278,JaS42
s000001810,Jas44
s000002776,JaS46
s000000567,JaS46
s000003279,JaS46
s000006854,JaS46
s000001123,JaS46
s000003769,JaS46
s000006062,JaS46
s000000576,JaS46
s000005170,JaS46
s000000149,JaS46
s000000870,JaS46
s000002776,JaS48
s000002037,JaS48
s000001154,JaS48
s000002051,JaS48
s000004298,JaS48
s000000062,JaS48
s000002833,JaS48
s000004222,JaS48
s000006452,JaS48
s000006569,JaS48
s000004532,JaS48
s000005715,JaS48
s000003935,JaS48
s000012544,JaS48
s000012545,JaS48
s000003188,JaS56
s000006078,JaS56
s000002722,JaS56
s000006513,JaS56
s000006525,JaS56
s000003329,JaS56
s000005222,JaS56
s000003837,JaS65
s000001154,JaS65
s000005531,JaS65
s000012546,JaS65
s000003244,JaS65
s000005914,JaS38
s000005626,JaS38
s000005221,JaS38
s000002712,JaS38
s000002566,JaS38
s000001746,JaS38
s000000340,JAu8
s000005397,JAu8
s000006812,JAu10
s000012547,JAu10
s000000401,JAv10
s000006096,JAv10
s000004007,JAv10
s000007451,JAv10
s000005676,JAv10
s000006317,JAv10
s000002019,JAv10
s000004921,JAv15
s000005173,JAv15
s000008178,JAv15
s000004527,JAv15
s000001047,JAv15
s000012548,JAv15
s000011815,JAv15
s000012549,JAv15
s000012550,JAv15
s000012551,JAv15
s000012552,JAv15
s000012553,JAv15
s000002258,JAv16
s000001144,JAv18
s000000401,JAv18
s000012554,JAv18
s000012555,JAx10
s000012556,JAx10
s000012557,JAx10
s000012558,JAx10
s000012559,JAx10
s000012560,JAx10
s000012561,JAx10
s000012562,JAx10
s000012563,JAx10
s000012564,JAx10
s000012565,JAx10
s000008403,JBa10
s000012566,JBa10
s000000012,JBa10
s000006860,JBa10
s000012567,JBa10
s000006676,JBC14
s000012568,JBC14
s000004901,JBC14
s000006383,JBC14
s000009733,JBC14
s000012569,JBC14
s000004531,JBC14
s000012570,JBC27
s000012571,JBC27
s000012572,JBC27
s000012573,JBC27
s000012574,JBC27
s000012575,JBC27
s000012576,JBC27
s000012577,JBC27
s000006761,JBC55
s000002830,JBC55
s000006859,JBC55
s000002809,JBd10
s000002807,JBd10
s000000835,JBd10
s000006645,JBH10
s000004986,JBH10
s000000320,JBH10
s000001310,JBH10
s000003816,JBH10
s000005002,JBH10
s000012578,JBH10
s000003187,JBH10
s000012579,JBH10
s000006049,JBH10
s000003337,JBH20
s000006620,JBH20
s000001930,JBH20
s000005064,JBH20
s000002871,JBH30
s000005830,JBH30
s000007990,JBH30
s000001006,JBH30
s000004897,JBH30
s000010957,JBH30
s000003695,JBH30
s000007060,JBH30
s000008349,JBH30
s000006859,JBH30
s000006859,JBH30
s000003778,JBi10
s000012580,JBk10
s000006883,JBk10
s000012581,JBk10
s000012582,JBk10
s000012583,JBk10
s000012584,JBk10
s000012585,JBk10
s000001852,JBk10
s000001216,JBr10
s000005753,JBr10
s000006846,JBr10
s000004507,JBr10
s000004047,JBr10
s000000592,JBs10
s000000192,JBs10
s000006169,JBs10
s000000950,JBt20
s000005601,JBt20
s000004807,JBt20
s000002442,JBt20
s000006168,JBt20
s000007869,JBt20
s000000950,JBt24
s000005634,JBt24
s000002577,JBt24
s000000240,JBt24
s000006142,JBt24
s000005045,JBt24
s000006849,JBt24
s000002120,JBt24
s000007869,JBt24
s000003426,JBt24
s000005634,JBt38
s000005634,JBt38
s000003225,JBt38
s000003167,JBt38
s000011625,JBt38
s000012586,JBt38
s000009312,JBw10
s000012587,JBw10
s000012588,JBw10
s000012589,JbB10
s000012590,JbB10
s000012591,JbB10
s000012592,JbB10
s000012593,JbB10
s000006859,JC1
s000006859,JC1
s000003910,JC6
s000003910,JC6
s000001495,JC6
s000012594,JC6
s000011566,JC6
s000012595,JC6
s000003910,JC9
s000001510,JC9
s000001671,JC9
s000012594,JC9
s000001495,JC9
s000003910,JC10
s000000999,JC10
s000010891,JC10
s000007612,JC10
s000012596,JC10
s000002411,JC10
s000012597,JC11
s000012596,JC11
s000000999,JC11
s000007612,JC11
s000012598,JC11
s000000802,JC11
s000003562,JC11
s000002240,JC11
s000003910,JC11
s000011568,JC11
s000000277,JC11
s000005989,JCa4
s000002798,JCa4
s000002915,JCa4
s000006326,JCa4
s000005620,JCa4
s000001358,JCa4
s000006155,JCa4
s000004976,JCa4
s000012599,JCa4
s000008457,JCa7
s000004319,JCa7
s000001369,JCa7
s000005354,JCa7
s000012600,JCa7
s000006859,JCa7
s000006122,JCa9
s000002915,JCa9
s000006228,JCa9
s000005985,JCa9
s000006628,JCa9
s000012601,JCa9
s000006077,JCa9
s000006094,JCa9
s000012602,JcC10
s000000193,JcC10
s000012603,JcC10
s000012604,JcC10
s000012604,JcC10
s000012605,JcC10
s000006860,JcC10
s000012606,JcC10
s000012607,JCe10
s000012608,JCe10
s000012609,JCe10
s000012610,JCe10
s000001035,JCh10
s000001035,JCh20
s000012611,JCi3
s000012612,JCi3
s000012613,JCi5
s000012614,JCi5
s000012615,JCi10
s000012616,JCi10
s000012617,JCi10
s000012618,JCi10
s000012619,JCi12
s000012620,JCi12
s000009219,JCi12
s000003234,JCi14
s000002961,JCi14
s000004525,JCi14
s000004768,JCi14
s000012621,JCi14
s000012622,JCi14
s000003311,JCi17
s000002272,JCi17
s000003882,JCi17
s000002771,JCi17
s000009571,JCi17
s000002396,JCi17
s000012623,JCi17
s000006732,JCi20
s000001994,JCJ10
s000003029,JCJ10
s000003066,JCJ10
